user,repo,fun_exported
maraab23,ggseqplot,ggseqdplot
maraab23,ggseqplot,ggseqeplot
maraab23,ggseqplot,ggseqfplot
maraab23,ggseqplot,ggseqiplot
maraab23,ggseqplot,ggseqmsplot
maraab23,ggseqplot,ggseqmtplot
maraab23,ggseqplot,ggseqrfplot
maraab23,ggseqplot,ggseqrplot
maraab23,ggseqplot,ggseqtrplot
yanpd01,ggsector,"""%>%"""
yanpd01,ggsector,"""%||%"""
yanpd01,ggsector,GeomSectorIndividual
yanpd01,ggsector,GeomSectorPanel
yanpd01,ggsector,SectorPlot
yanpd01,ggsector,draw_key_sector
yanpd01,ggsector,geom_sector
yanpd01,ggsector,grid.sector
yanpd01,ggsector,html_pretty
yanpd01,ggsector,sectorGrob
yanpd01,ggsector,sector_df
yanpd01,ggsector,sector_df_multiple
mivalek,ggterrorbar,GeomTerrorbar
mivalek,ggterrorbar,geom_terrorbar
mikmart,ggragged,facet_ragged_cols
mikmart,ggragged,facet_ragged_rows
cidm-ph,ggmapinset,GeomSfInset
cidm-ph,ggmapinset,StatSfCoordinatesInset
cidm-ph,ggmapinset,StatSfInset
cidm-ph,ggmapinset,build_sf_inset_layers
cidm-ph,ggmapinset,configure_inset
cidm-ph,ggmapinset,coord_sf_inset
cidm-ph,ggmapinset,geom_inset_frame
cidm-ph,ggmapinset,geom_sf_inset
cidm-ph,ggmapinset,geom_sf_label_inset
cidm-ph,ggmapinset,geom_sf_text_inset
cidm-ph,ggmapinset,get_inset_config
cidm-ph,ggmapinset,stat_sf_coordinates_inset
cidm-ph,ggmapinset,stat_sf_inset
cidm-ph,ggmapinset,transform_to_inset
mjskay,ggblend,adjust
mjskay,ggblend,affine_transform
mjskay,ggblend,as_layer_like
mjskay,ggblend,as_layer_list
mjskay,ggblend,blend
mjskay,ggblend,copy_over
mjskay,ggblend,copy_under
mjskay,ggblend,is_layer_like
mjskay,ggblend,layer_list
mjskay,ggblend,nop
mjskay,ggblend,partition
mjskay,ggblend,exportClasses(adjust
mjskay,ggblend,exportClasses(affine_transform
mjskay,ggblend,exportClasses(blend
mjskay,ggblend,exportClasses(layer_list
mjskay,ggblend,exportClasses(nop
mjskay,ggblend,exportClasses(operation
mjskay,ggblend,exportClasses(operation_composition
mjskay,ggblend,exportClasses(operation_product
mjskay,ggblend,exportClasses(operation_sum
mjskay,ggblend,"exportMethods(""*"""
mjskay,ggblend,"exportMethods(""+"""
mjskay,ggblend,exportMethods(format
mjskay,ggblend,exportMethods(prod
mjskay,ggblend,exportMethods(show
mjskay,ggblend,exportMethods(sum
nrennie,ggflowchart,ggflowchart
njudd,ggrain,geom_rain
lukastay,ggoutlierscatterplot,allmethods
lukastay,ggoutlierscatterplot,outlierplot
msberends,AMR,"""%like%"""
msberends,AMR,"""%like_case%"""
msberends,AMR,"""%unlike%"""
msberends,AMR,"""%unlike_case%"""
msberends,AMR,NA_disk_
msberends,AMR,NA_mic_
msberends,AMR,NA_sir_
msberends,AMR,ab_atc
msberends,AMR,ab_atc_group1
msberends,AMR,ab_atc_group2
msberends,AMR,ab_cid
msberends,AMR,ab_class
msberends,AMR,ab_ddd
msberends,AMR,ab_ddd_units
msberends,AMR,ab_from_text
msberends,AMR,ab_group
msberends,AMR,ab_info
msberends,AMR,ab_loinc
msberends,AMR,ab_name
msberends,AMR,ab_property
msberends,AMR,ab_selector
msberends,AMR,ab_synonyms
msberends,AMR,ab_tradenames
msberends,AMR,ab_url
msberends,AMR,add_custom_antimicrobials
msberends,AMR,add_custom_microorganisms
msberends,AMR,administrable_iv
msberends,AMR,administrable_per_os
msberends,AMR,age
msberends,AMR,age_groups
msberends,AMR,all_antimicrobials
msberends,AMR,aminoglycosides
msberends,AMR,aminopenicillins
msberends,AMR,amr_distance_from_row
msberends,AMR,anti_join_microorganisms
msberends,AMR,antibiogram
msberends,AMR,antifungals
msberends,AMR,antimicrobials_equal
msberends,AMR,antimycobacterials
msberends,AMR,as.ab
msberends,AMR,as.av
msberends,AMR,as.disk
msberends,AMR,as.mic
msberends,AMR,as.mo
msberends,AMR,as.sir
msberends,AMR,atc_online_ddd
msberends,AMR,atc_online_ddd_units
msberends,AMR,atc_online_groups
msberends,AMR,atc_online_property
msberends,AMR,av_atc
msberends,AMR,av_cid
msberends,AMR,av_ddd
msberends,AMR,av_ddd_units
msberends,AMR,av_from_text
msberends,AMR,av_group
msberends,AMR,av_info
msberends,AMR,av_loinc
msberends,AMR,av_name
msberends,AMR,av_property
msberends,AMR,av_synonyms
msberends,AMR,av_tradenames
msberends,AMR,av_url
msberends,AMR,availability
msberends,AMR,betalactams
msberends,AMR,brmo
msberends,AMR,bug_drug_combinations
msberends,AMR,carbapenems
msberends,AMR,cephalosporins
msberends,AMR,cephalosporins_1st
msberends,AMR,cephalosporins_2nd
msberends,AMR,cephalosporins_3rd
msberends,AMR,cephalosporins_4th
msberends,AMR,cephalosporins_5th
msberends,AMR,clear_custom_antimicrobials
msberends,AMR,clear_custom_microorganisms
msberends,AMR,count_I
msberends,AMR,count_IR
msberends,AMR,count_R
msberends,AMR,count_S
msberends,AMR,count_SI
msberends,AMR,count_all
msberends,AMR,count_df
msberends,AMR,count_resistant
msberends,AMR,count_susceptible
msberends,AMR,custom_eucast_rules
msberends,AMR,custom_mdro_guideline
msberends,AMR,eucast_dosage
msberends,AMR,eucast_exceptional_phenotypes
msberends,AMR,eucast_rules
msberends,AMR,facet_sir
msberends,AMR,filter_first_isolate
msberends,AMR,first_isolate
msberends,AMR,fluoroquinolones
msberends,AMR,full_join_microorganisms
msberends,AMR,g.test
msberends,AMR,geom_sir
msberends,AMR,get_AMR_locale
msberends,AMR,get_episode
msberends,AMR,get_mo_source
msberends,AMR,ggplot_pca
msberends,AMR,ggplot_sir
msberends,AMR,ggplot_sir_predict
msberends,AMR,glycopeptides
msberends,AMR,guess_ab_col
msberends,AMR,inner_join_microorganisms
msberends,AMR,is.ab
msberends,AMR,is.av
msberends,AMR,is.disk
msberends,AMR,is.mic
msberends,AMR,is.mo
msberends,AMR,is.sir
msberends,AMR,is_new_episode
msberends,AMR,is_sir_eligible
msberends,AMR,italicise_taxonomy
msberends,AMR,italicize_taxonomy
msberends,AMR,key_antimicrobials
msberends,AMR,kurtosis
msberends,AMR,labels_sir_count
msberends,AMR,left_join_microorganisms
msberends,AMR,like
msberends,AMR,lincosamides
msberends,AMR,lipoglycopeptides
msberends,AMR,macrolides
msberends,AMR,mdr_cmi2012
msberends,AMR,mdr_tb
msberends,AMR,mdro
msberends,AMR,mean_amr_distance
msberends,AMR,mo_authors
msberends,AMR,mo_class
msberends,AMR,mo_cleaning_regex
msberends,AMR,mo_current
msberends,AMR,mo_domain
msberends,AMR,mo_failures
msberends,AMR,mo_family
msberends,AMR,mo_fullname
msberends,AMR,mo_gbif
msberends,AMR,mo_genus
msberends,AMR,mo_gramstain
msberends,AMR,mo_group_members
msberends,AMR,mo_info
msberends,AMR,mo_is_anaerobic
msberends,AMR,mo_is_gram_negative
msberends,AMR,mo_is_gram_positive
msberends,AMR,mo_is_intrinsic_resistant
msberends,AMR,mo_is_yeast
msberends,AMR,mo_kingdom
msberends,AMR,mo_lpsn
msberends,AMR,mo_matching_score
msberends,AMR,mo_mycobank
msberends,AMR,mo_name
msberends,AMR,mo_order
msberends,AMR,mo_oxygen_tolerance
msberends,AMR,mo_pathogenicity
msberends,AMR,mo_phylum
msberends,AMR,mo_property
msberends,AMR,mo_rank
msberends,AMR,mo_ref
msberends,AMR,mo_renamed
msberends,AMR,mo_reset_session
msberends,AMR,mo_shortname
msberends,AMR,mo_snomed
msberends,AMR,mo_species
msberends,AMR,mo_status
msberends,AMR,mo_subspecies
msberends,AMR,mo_synonyms
msberends,AMR,mo_taxonomy
msberends,AMR,mo_type
msberends,AMR,mo_uncertainties
msberends,AMR,mo_url
msberends,AMR,mo_year
msberends,AMR,mrgn
msberends,AMR,n_sir
msberends,AMR,nitrofurans
msberends,AMR,not_intrinsic_resistant
msberends,AMR,oxazolidinones
msberends,AMR,pca
msberends,AMR,penicillins
msberends,AMR,polymyxins
msberends,AMR,proportion_I
msberends,AMR,proportion_IR
msberends,AMR,proportion_R
msberends,AMR,proportion_S
msberends,AMR,proportion_SI
msberends,AMR,proportion_df
msberends,AMR,quinolones
msberends,AMR,random_disk
msberends,AMR,random_mic
msberends,AMR,random_sir
msberends,AMR,rescale_mic
msberends,AMR,reset_AMR_locale
msberends,AMR,resistance
msberends,AMR,resistance_predict
msberends,AMR,rifamycins
msberends,AMR,right_join_microorganisms
msberends,AMR,scale_colour_mic
msberends,AMR,scale_fill_mic
msberends,AMR,scale_sir_colours
msberends,AMR,scale_x_mic
msberends,AMR,scale_y_mic
msberends,AMR,scale_y_percent
msberends,AMR,semi_join_microorganisms
msberends,AMR,set_AMR_locale
msberends,AMR,set_ab_names
msberends,AMR,set_mo_source
msberends,AMR,sir_confidence_interval
msberends,AMR,sir_df
msberends,AMR,sir_interpretation_history
msberends,AMR,sir_predict
msberends,AMR,skewness
msberends,AMR,streptogramins
msberends,AMR,susceptibility
msberends,AMR,tetracyclines
msberends,AMR,theme_sir
msberends,AMR,translate_AMR
msberends,AMR,trimethoprims
msberends,AMR,ureidopenicillins
shikokuchuo,ichimoku,.ichimoku
shikokuchuo,ichimoku,archive
shikokuchuo,ichimoku,autoplot
shikokuchuo,ichimoku,autostrat
shikokuchuo,ichimoku,coredata
shikokuchuo,ichimoku,df_append
shikokuchuo,ichimoku,df_merge
shikokuchuo,ichimoku,grid_dup
shikokuchuo,ichimoku,hasStrat
shikokuchuo,ichimoku,ichimoku
shikokuchuo,ichimoku,index
shikokuchuo,ichimoku,iplot
shikokuchuo,ichimoku,is.ichimoku
shikokuchuo,ichimoku,look
shikokuchuo,ichimoku,matrix_df
shikokuchuo,ichimoku,mlgrid
shikokuchuo,ichimoku,more
shikokuchuo,ichimoku,oanda
shikokuchuo,ichimoku,oanda_chart
shikokuchuo,ichimoku,oanda_instruments
shikokuchuo,ichimoku,oanda_orders
shikokuchuo,ichimoku,oanda_positions
shikokuchuo,ichimoku,oanda_quote
shikokuchuo,ichimoku,oanda_set_key
shikokuchuo,ichimoku,oanda_stream
shikokuchuo,ichimoku,oanda_studio
shikokuchuo,ichimoku,oanda_switch
shikokuchuo,ichimoku,oanda_view
shikokuchuo,ichimoku,relative
shikokuchuo,ichimoku,strat
shikokuchuo,ichimoku,stratcombine
shikokuchuo,ichimoku,tradingDays
shikokuchuo,ichimoku,xts_df
Yunuuuu,eheat,anno_gg
Yunuuuu,eheat,anno_gg2
Yunuuuu,eheat,draw
Yunuuuu,eheat,eanno
Yunuuuu,eheat,eheat
Yunuuuu,eheat,eheat_decorate
Yunuuuu,eheat,eheat_grob
Yunuuuu,eheat,eheat_prepare
Yunuuuu,eheat,gganno
Yunuuuu,eheat,ggfit
Yunuuuu,eheat,ggfit2
Yunuuuu,eheat,ggheat
Yunuuuu,eheat,gpar
Yunuuuu,eheat,make_legends
Yunuuuu,eheat,unit
Yunuuuu,eheat,with_ht_opts
Yunuuuu,eheat,with_ht_verbose
Yunuuuu,eheat,exportClasses(ExtendedAnnotation
Yunuuuu,eheat,exportClasses(ExtendedHeatmap
Yunuuuu,eheat,exportClasses(ggAnno
Yunuuuu,eheat,exportClasses(ggHeatmap
Yunuuuu,eheat,exportMethods(draw
Yunuuuu,eheat,exportMethods(make_layout
Yunuuuu,eheat,exportMethods(prepare
larmarange,ggstats,PositionDiverging
larmarange,ggstats,PositionLikert
larmarange,ggstats,StatCross
larmarange,ggstats,StatProp
larmarange,ggstats,StatWeightedMean
larmarange,ggstats,augment_chisq_add_phi
larmarange,ggstats,auto_contrast
larmarange,ggstats,compute_cascade
larmarange,ggstats,geom_diverging
larmarange,ggstats,geom_diverging_text
larmarange,ggstats,geom_likert
larmarange,ggstats,geom_likert_text
larmarange,ggstats,geom_prop_bar
larmarange,ggstats,geom_prop_text
larmarange,ggstats,geom_pyramid
larmarange,ggstats,geom_pyramid_text
larmarange,ggstats,geom_stripped_cols
larmarange,ggstats,geom_stripped_rows
larmarange,ggstats,ggcascade
larmarange,ggstats,ggcoef_compare
larmarange,ggstats,ggcoef_model
larmarange,ggstats,ggcoef_multicomponents
larmarange,ggstats,ggcoef_multinom
larmarange,ggstats,ggcoef_plot
larmarange,ggstats,ggcoef_table
larmarange,ggstats,gglikert
larmarange,ggstats,gglikert_data
larmarange,ggstats,gglikert_stacked
larmarange,ggstats,ggsurvey
larmarange,ggstats,hex_bw
larmarange,ggstats,hex_bw_threshold
larmarange,ggstats,label_number_abs
larmarange,ggstats,label_percent_abs
larmarange,ggstats,likert_pal
larmarange,ggstats,pal_extender
larmarange,ggstats,plot_cascade
larmarange,ggstats,position_diverging
larmarange,ggstats,position_likert
larmarange,ggstats,round_any
larmarange,ggstats,scale_colour_extended
larmarange,ggstats,scale_fill_extended
larmarange,ggstats,scale_fill_likert
larmarange,ggstats,signif_stars
larmarange,ggstats,stat_cross
larmarange,ggstats,stat_prop
larmarange,ggstats,stat_weighted_mean
larmarange,ggstats,symmetric_limits
larmarange,ggstats,weighted.median
larmarange,ggstats,weighted.quantile
larmarange,ggstats,weighted.sum
cgoo4,ggfoundry,GeomCasting
cgoo4,ggfoundry,display_palette
cgoo4,ggfoundry,geom_casting
cgoo4,ggfoundry,shapes_cast
Yunuuuu,ggalign,Align
Yunuuuu,ggalign,active
Yunuuuu,ggalign,align
Yunuuuu,ggalign,align_dendro
Yunuuuu,ggalign,align_gg
Yunuuuu,ggalign,align_group
Yunuuuu,ggalign,align_kmeans
Yunuuuu,ggalign,align_order
Yunuuuu,ggalign,align_panel
Yunuuuu,ggalign,align_plots
Yunuuuu,ggalign,align_reorder
Yunuuuu,ggalign,alignpatch
Yunuuuu,ggalign,anno_bottom
Yunuuuu,ggalign,anno_left
Yunuuuu,ggalign,anno_right
Yunuuuu,ggalign,anno_top
Yunuuuu,ggalign,area
Yunuuuu,ggalign,dendrogram_data
Yunuuuu,ggalign,draw_key_draw
Yunuuuu,ggalign,fortify_data_frame
Yunuuuu,ggalign,fortify_matrix
Yunuuuu,ggalign,free_align
Yunuuuu,ggalign,free_border
Yunuuuu,ggalign,free_gg
Yunuuuu,ggalign,free_guide
Yunuuuu,ggalign,free_lab
Yunuuuu,ggalign,free_space
Yunuuuu,ggalign,free_vp
Yunuuuu,ggalign,geom_draw
Yunuuuu,ggalign,geom_pie
Yunuuuu,ggalign,geom_subrect
Yunuuuu,ggalign,geom_subtile
Yunuuuu,ggalign,ggalign
Yunuuuu,ggalign,ggalignGrob
Yunuuuu,ggalign,ggalign_attr
Yunuuuu,ggalign,ggalign_attr_get
Yunuuuu,ggalign,ggalign_attr_set
Yunuuuu,ggalign,ggalign_stat
Yunuuuu,ggalign,ggfree
Yunuuuu,ggalign,ggheatmap
Yunuuuu,ggalign,ggoncoplot
Yunuuuu,ggalign,ggpanel
Yunuuuu,ggalign,ggside
Yunuuuu,ggalign,ggstack
Yunuuuu,ggalign,ggwrap
Yunuuuu,ggalign,gpar
Yunuuuu,ggalign,hclust2
Yunuuuu,ggalign,heatmap_layout
Yunuuuu,ggalign,hmanno
Yunuuuu,ggalign,inset
Yunuuuu,ggalign,is_ggheatmap
Yunuuuu,ggalign,is_heatmap_layout
Yunuuuu,ggalign,is_layout
Yunuuuu,ggalign,is_quad_layout
Yunuuuu,ggalign,is_stack_layout
Yunuuuu,ggalign,layer_order
Yunuuuu,ggalign,layout_annotation
Yunuuuu,ggalign,layout_design
Yunuuuu,ggalign,layout_title
Yunuuuu,ggalign,order2
Yunuuuu,ggalign,patch
Yunuuuu,ggalign,patch_titles
Yunuuuu,ggalign,plot_align
Yunuuuu,ggalign,plot_data
Yunuuuu,ggalign,plot_theme
Yunuuuu,ggalign,quad_active
Yunuuuu,ggalign,quad_alignb
Yunuuuu,ggalign,quad_alignh
Yunuuuu,ggalign,quad_alignv
Yunuuuu,ggalign,quad_anno
Yunuuuu,ggalign,quad_free
Yunuuuu,ggalign,quad_init
Yunuuuu,ggalign,quad_layout
Yunuuuu,ggalign,quad_switch
Yunuuuu,ggalign,raster_magick
Yunuuuu,ggalign,read_example
Yunuuuu,ggalign,scale_draw_manual
Yunuuuu,ggalign,stack_active
Yunuuuu,ggalign,stack_align
Yunuuuu,ggalign,stack_alignh
Yunuuuu,ggalign,stack_alignv
Yunuuuu,ggalign,stack_free
Yunuuuu,ggalign,stack_freeh
Yunuuuu,ggalign,stack_freev
Yunuuuu,ggalign,stack_layout
Yunuuuu,ggalign,stack_switch
Yunuuuu,ggalign,theme_ggalign
Yunuuuu,ggalign,theme_no_axes
Yunuuuu,ggalign,unit
Yunuuuu,ggalign,with_quad
Yunuuuu,ggalign,"exportMethods(""$"""
Yunuuuu,ggalign,exportMethods(Ops
Yunuuuu,ggalign,exportMethods(show
weverthonmachado,ggreveal,reveal_aes
weverthonmachado,ggreveal,reveal_groups
weverthonmachado,ggreveal,reveal_layers
weverthonmachado,ggreveal,reveal_panels
weverthonmachado,ggreveal,reveal_save
weverthonmachado,ggreveal,reveal_x
weverthonmachado,ggreveal,reveal_y
rcorty,ggQQunif,geom_QQ_unif
rcorty,ggQQunif,scale_x_QQ
rcorty,ggQQunif,scale_y_QQ
const-ae,ggupset,axis_combmatrix
const-ae,ggupset,scale_x_mergelist
const-ae,ggupset,scale_x_upset
const-ae,ggupset,theme_combmatrix
Zanidean,xmrr,xmr
Zanidean,xmrr,xmr2
Zanidean,xmrr,xmr_chart
Zanidean,xmrr,xmr_chart2
AckerDWM,gg3D,axes_3D
AckerDWM,gg3D,axis_labs_3D
AckerDWM,gg3D,labs_3D
AckerDWM,gg3D,stat_3D
AckerDWM,gg3D,stat_wireframe
kenithgrey,ggQC,Cp
kenithgrey,ggQC,Cpk
kenithgrey,ggQC,DNS
kenithgrey,ggQC,LD
kenithgrey,ggQC,Pp
kenithgrey,ggQC,Ppk
kenithgrey,ggQC,QC_Capability
kenithgrey,ggQC,QC_Lines
kenithgrey,ggQC,QC_Violations
kenithgrey,ggQC,QCrange
kenithgrey,ggQC,UD
kenithgrey,ggQC,cBar_LCL
kenithgrey,ggQC,cBar_UCL
kenithgrey,ggQC,capability.summary
kenithgrey,ggQC,mR
kenithgrey,ggQC,mR_UCL
kenithgrey,ggQC,mR_points
kenithgrey,ggQC,npBar
kenithgrey,ggQC,npBar_LCL
kenithgrey,ggQC,npBar_UCL
kenithgrey,ggQC,pBar
kenithgrey,ggQC,pBar_LCL
kenithgrey,ggQC,pBar_UCL
kenithgrey,ggQC,process_tolerance
kenithgrey,ggQC,rBar
kenithgrey,ggQC,rBar_LCL
kenithgrey,ggQC,rBar_UCL
kenithgrey,ggQC,rMedian
kenithgrey,ggQC,rMedian_LCL
kenithgrey,ggQC,rMedian_UCL
kenithgrey,ggQC,sBar
kenithgrey,ggQC,sBar_LCL
kenithgrey,ggQC,sBar_UCL
kenithgrey,ggQC,stat_QC
kenithgrey,ggQC,stat_QC_Capability
kenithgrey,ggQC,stat_QC_cap_hlabels
kenithgrey,ggQC,stat_QC_cap_hlines
kenithgrey,ggQC,stat_QC_cap_summary
kenithgrey,ggQC,stat_QC_cap_vlabels
kenithgrey,ggQC,stat_QC_cap_vlines
kenithgrey,ggQC,stat_QC_labels
kenithgrey,ggQC,stat_mR
kenithgrey,ggQC,stat_pareto
kenithgrey,ggQC,stat_qc_violations
kenithgrey,ggQC,uBar
kenithgrey,ggQC,uBar_LCL
kenithgrey,ggQC,uBar_UCL
kenithgrey,ggQC,xBar_Bar
kenithgrey,ggQC,xBar_one_LCL
kenithgrey,ggQC,xBar_one_UCL
kenithgrey,ggQC,xBar_rBar_LCL
kenithgrey,ggQC,xBar_rBar_UCL
kenithgrey,ggQC,xBar_rMedian_LCL
kenithgrey,ggQC,xBar_rMedian_UCL
kenithgrey,ggQC,xBar_sBar_LCL
kenithgrey,ggQC,xBar_sBar_UCL
kenithgrey,ggQC,xMedian_Bar
kenithgrey,ggQC,xMedian_rBar_LCL
kenithgrey,ggQC,xMedian_rBar_UCL
kenithgrey,ggQC,xMedian_rMedian_LCL
kenithgrey,ggQC,xMedian_rMedian_UCL
mjskay,ggdist,AbstractStatSlabinterval
mjskay,ggdist,GeomBlurDots
mjskay,ggdist,GeomDots
mjskay,ggdist,GeomDotsinterval
mjskay,ggdist,GeomInterval
mjskay,ggdist,GeomLineribbon
mjskay,ggdist,GeomPointinterval
mjskay,ggdist,GeomSlab
mjskay,ggdist,GeomSlabinterval
mjskay,ggdist,GeomSpike
mjskay,ggdist,GeomSwarm
mjskay,ggdist,GeomWeave
mjskay,ggdist,Mode
mjskay,ggdist,PositionDodgejust
mjskay,ggdist,Pr_
mjskay,ggdist,StatDistSlabinterval
mjskay,ggdist,StatInterval
mjskay,ggdist,StatPointinterval
mjskay,ggdist,StatSampleSlabinterval
mjskay,ggdist,StatSlabinterval
mjskay,ggdist,StatSpike
mjskay,ggdist,align_boundary
mjskay,ggdist,align_center
mjskay,ggdist,align_none
mjskay,ggdist,auto_partial
mjskay,ggdist,axis_titles_bottom_left
mjskay,ggdist,bandwidth_SJ
mjskay,ggdist,bandwidth_bcv
mjskay,ggdist,bandwidth_dpi
mjskay,ggdist,bandwidth_nrd
mjskay,ggdist,bandwidth_nrd0
mjskay,ggdist,bandwidth_ucv
mjskay,ggdist,bin_dots
mjskay,ggdist,blur_gaussian
mjskay,ggdist,blur_interval
mjskay,ggdist,bounder_cdf
mjskay,ggdist,bounder_cooke
mjskay,ggdist,bounder_range
mjskay,ggdist,breaks_FD
mjskay,ggdist,breaks_Scott
mjskay,ggdist,breaks_Sturges
mjskay,ggdist,breaks_fixed
mjskay,ggdist,breaks_quantiles
mjskay,ggdist,curve_interval
mjskay,ggdist,cut_cdf_qi
mjskay,ggdist,density_bounded
mjskay,ggdist,density_histogram
mjskay,ggdist,density_unbounded
mjskay,ggdist,dlkjcorr_marginal
mjskay,ggdist,dstudent_t
mjskay,ggdist,facet_title_horizontal
mjskay,ggdist,facet_title_left_horizontal
mjskay,ggdist,facet_title_right_horizontal
mjskay,ggdist,find_dotplot_binwidth
mjskay,ggdist,from_broom_names
mjskay,ggdist,from_ggmcmc_names
mjskay,ggdist,geom_blur_dots
mjskay,ggdist,geom_dots
mjskay,ggdist,geom_dotsinterval
mjskay,ggdist,geom_interval
mjskay,ggdist,geom_lineribbon
mjskay,ggdist,geom_pointinterval
mjskay,ggdist,geom_slab
mjskay,ggdist,geom_slabinterval
mjskay,ggdist,geom_spike
mjskay,ggdist,geom_swarm
mjskay,ggdist,geom_weave
mjskay,ggdist,guide_colorbar2
mjskay,ggdist,guide_colourbar2
mjskay,ggdist,guide_rampbar
mjskay,ggdist,hdci
mjskay,ggdist,hdi
mjskay,ggdist,ll
mjskay,ggdist,marginalize_lkjcorr
mjskay,ggdist,mean_hdci
mjskay,ggdist,mean_hdi
mjskay,ggdist,mean_ll
mjskay,ggdist,mean_qi
mjskay,ggdist,mean_ul
mjskay,ggdist,median_hdci
mjskay,ggdist,median_hdi
mjskay,ggdist,median_ll
mjskay,ggdist,median_qi
mjskay,ggdist,median_ul
mjskay,ggdist,mode_hdci
mjskay,ggdist,mode_hdi
mjskay,ggdist,mode_ll
mjskay,ggdist,mode_qi
mjskay,ggdist,mode_ul
mjskay,ggdist,p_
mjskay,ggdist,parse_dist
mjskay,ggdist,partial_colour_ramp
mjskay,ggdist,plkjcorr_marginal
mjskay,ggdist,point_interval
mjskay,ggdist,position_dodgejust
mjskay,ggdist,pstudent_t
mjskay,ggdist,qi
mjskay,ggdist,qlkjcorr_marginal
mjskay,ggdist,qstudent_t
mjskay,ggdist,r_dist_name
mjskay,ggdist,ramp_colours
mjskay,ggdist,rlkjcorr_marginal
mjskay,ggdist,rstudent_t
mjskay,ggdist,scale_color_ramp_continuous
mjskay,ggdist,scale_color_ramp_discrete
mjskay,ggdist,scale_colour_ramp_continuous
mjskay,ggdist,scale_colour_ramp_discrete
mjskay,ggdist,scale_fill_ramp_continuous
mjskay,ggdist,scale_fill_ramp_discrete
mjskay,ggdist,scale_interval_alpha_continuous
mjskay,ggdist,scale_interval_alpha_discrete
mjskay,ggdist,scale_interval_color_continuous
mjskay,ggdist,scale_interval_color_discrete
mjskay,ggdist,scale_interval_colour_continuous
